ra,dec,z,zErr,spectroFlux_u,spectroFlux_g,spectroFlux_r,spectroFlux_i,spectroFlux_z,class
2.4670323,3.6814633,0.09844487,1.71E-05,7.529625,27.1857,68.34115,103.0299,148.5572,GALAXY
2.3871643,2.9511334,0.6187466,0.000166888,-0.243132,0.7117981,2.013978,4.741038,7.755792,GALAXY
2.3466752,2.3985768,2.703927,0.000240756,5.517319,5.700092,5.192137,4.759991,5.201465,QSO
2.4033064,2.5102699,0.6191569,0.000243363,0.3076217,0.3187802,1.598512,4.595341,7.051215,GALAXY
2.4167299,2.6801791,0.5428219,0.000122756,3.569179,4.472153,6.157218,9.032007,10.33306,QSO
2.3902947,2.641931,0.4143399,9.57E-05,1.334774,1.57368,8.049482,15.58085,23.5919,GALAXY
2.3407108,2.8567962,0.5706438,0.000106938,0.8887458,0.5541638,3.089682,8.214604,13.1819,GALAXY
2.3359163,2.9622237,0.3915715,5.71E-05,1.227644,1.758082,10.04906,19.74442,31.80384,GALAXY
2.4408433,2.8406044,0.3366703,7.65E-05,0.5831875,1.610559,8.03396,15.29836,24.08869,GALAXY
2.3964315,3.0451968,0.5927881,0.000118722,0.6522237,0.8117358,2.586755,5.978881,9.244893,GALAXY
2.3978878,2.9678083,0.3369657,7.87E-05,-0.4619147,2.057462,10.48274,19.34816,29.47733,GALAXY
2.3490643,3.0740101,0.4280547,0.000126972,1.305135,1.116031,5.693569,11.29406,18.20141,GALAXY
2.4334345,3.454768,0.5635969,0.000113576,0.7087277,0.3966285,2.144209,6.26379,11.11364,GALAXY
2.329884,3.2237874,0.3745355,7.47E-05,0.6490104,1.553526,7.532265,14.63372,23.50118,GALAXY
2.3176737,3.347421,0.6331753,0.0001847,0.3327954,0.5267414,1.452243,3.552258,5.786918,GALAXY
2.3589441,3.582287,0.5029675,9.60E-05,0.6727796,1.304506,6.96158,17.52629,28.98006,GALAXY
2.3553938,3.3677746,0.3491597,5.12E-05,0.6004249,2.132254,11.14893,20.65018,32.99751,GALAXY
2.3860871,3.6030097,0.5649192,0.000116389,0.1729996,0.5861464,3.557152,11.28646,19.27739,GALAXY
2.3348345,3.6226903,0.5035823,0.000100582,1.643723,2.243474,4.163976,8.249371,12.84942,QSO
2.3453795,3.3950927,0.08875784,1.62E-05,7.980164,29.45375,79.94761,127.7767,189.6875,GALAXY
2.4021679,3.6831641,0.5641789,0.000208791,1.585254,0.6978413,2.453076,5.830221,9.649251,GALAXY
2.3542236,3.4847469,-0.000133148,7.73E-05,3.773932,5.041962,6.165865,6.304697,6.496385,STAR
2.3937758,3.7044561,0.5602165,0.000160558,0.01345126,0.4982879,2.895627,9.268564,16.35902,GALAXY
2.3365478,3.5060301,0.4325007,5.33E-05,7.935812,9.445286,10.51559,12.99146,17.2753,QSO
2.4193053,3.7037824,0.5613399,0.00012346,-0.0139962,1.006215,4.781276,13.32203,22.53222,GALAXY
2.3833653,3.7275991,0.09793767,1.89E-05,4.693285,17.98064,48.85308,76.91489,113.8524,GALAXY
2.409726,3.7296304,0.09784408,1.48E-05,6.470196,20.02699,53.07546,89.30587,131.9443,GALAXY
2.3362474,3.7741884,0.5066916,0.000113039,-0.3522478,0.8354065,4.271421,10.05118,15.00011,GALAXY
2.3252011,4.272412,0.5557814,0.000128361,0.7603567,0.7257398,3.887909,10.19885,16.05231,GALAXY
2.3526844,3.9281643,0.5024467,0.000141835,-0.5859331,0.6175503,3.553226,8.701531,13.95694,GALAXY
2.3554175,4.0766801,0.7245027,0.000149747,0.5820194,0.3618455,2.517776,8.771658,15.85907,GALAXY
2.3757803,3.8303788,0.5257748,0.000191584,1.168852,0.5134066,3.088924,7.895157,12.75129,GALAXY
2.3574427,3.8469442,2.612509,0.00047203,4.947928,7.104121,9.251739,9.671676,10.03475,QSO
2.3464576,3.7579936,0.5783625,0.000179098,-1.124506,0.4382356,2.563087,7.358829,11.82726,GALAXY
2.324292,3.7290978,8.33E-06,6.66E-05,1.803737,3.785774,6.512659,7.720031,7.692509,STAR
2.3859484,5.0849866,0.4955918,0.000122717,-0.9854488,1.021479,5.217155,11.29826,16.83789,GALAXY
2.318736,5.1904092,0.08871417,1.56E-05,6.758137,28.34747,82.57732,131.2567,186.0771,GALAXY
2.3514895,5.0448534,0.478911,0.000189928,1.268867,0.6733361,3.532756,7.89237,13.27097,GALAXY
2.3240942,5.2131151,0.2905537,5.82E-05,0.6276882,3.016812,14.23764,24.75892,34.89618,GALAXY
2.4011573,5.0428108,0.5276923,0.000128052,0.9972008,0.6486067,2.295912,4.576238,6.930925,GALAXY
2.3352321,5.1319398,0.3485011,6.93E-05,2.260227,1.566319,8.490133,14.97343,21.36957,GALAXY
2.4117772,4.630076,0.5159584,0.000271515,-0.2671186,0.5769109,2.543286,5.739922,8.706738,GALAXY
2.4243593,4.8609754,0.4066103,8.17E-05,1.047672,1.777766,9.564257,18.01078,26.54501,GALAXY
2.3964653,4.6044049,0.406892,7.56E-05,0.5284518,1.889929,9.172051,16.89208,25.30964,GALAXY
2.3440309,4.410164,2.098603,0.000273597,15.96135,11.13543,11.1311,12.30173,15.53617,QSO
2.3264262,4.4053816,0.4815266,0.000127827,1.129666,0.8335562,4.364257,9.844691,14.74275,GALAXY
2.4518852,4.5127542,0.4049402,9.31E-05,-0.132648,1.846382,8.595307,15.41979,22.18461,GALAXY
2.4927737,4.3145492,0.4861273,0.00014982,-0.1665867,0.5591345,3.056433,7.247704,11.48342,GALAXY
2.3282901,4.335222,0.5291027,0.000146264,-0.20284,0.5863056,3.052275,7.697727,11.83938,GALAXY
2.4795902,4.1200572,0.3431905,8.18E-05,-2.817192,1.993208,10.56813,18.90704,27.44507,GALAXY
2.3285337,4.2518841,0.5599928,0.000187822,-0.3647005,0.7076783,3.137333,7.826122,12.63463,GALAXY
2.5211582,4.1001081,0.1675229,3.04E-05,2.575318,8.670574,26.72481,42.12119,59.4458,GALAXY
2.5501415,4.2842331,0.4844432,0.000105451,1.185125,1.321523,6.438108,13.74011,20.49645,GALAXY
2.4974962,3.9850952,0.3521604,7.87E-05,-0.3164775,1.843395,9.059623,16.0629,23.73906,GALAXY
2.4271002,4.1524505,0.6919398,0.000205892,0.2711792,0.3165502,1.949404,6.273659,10.88991,GALAXY
2.3817934,3.987579,0.1004465,1.89E-05,8.83855,28.17525,74.49909,112.5101,160.1853,GALAXY
2.5260925,3.9111553,0.5625035,0.00012756,0.3341225,0.7769459,4.181154,11.76563,19.05845,GALAXY
2.4075398,3.8864952,0.09777115,2.09E-05,5.970482,15.35939,40.9316,64.70807,92.31104,GALAXY
2.4990281,3.758108,0.4909985,0.00012678,-1.242695,0.8052604,4.539061,10.59175,16.54613,GALAXY
2.4354035,3.8585063,0.1031272,1.93E-05,5.050721,17.80852,51.02238,83.06873,122.85,GALAXY
2.4686347,3.7889598,0.4904536,0.000105253,-0.6430451,1.165611,5.960554,12.97118,20.38358,GALAXY
2.4671965,3.8330668,0.4261624,8.38E-05,-0.8493472,1.072847,6.798983,13.59722,20.50493,GALAXY
2.4442691,3.7447868,0.4910068,0.00013137,-0.9777645,0.9118453,5.14331,11.71651,17.94142,GALAXY
2.5031853,3.8632036,0.1012031,1.79E-05,8.78863,21.64754,54.60277,89.53872,135.9219,GALAXY
2.4568349,5.1344212,0.2005151,9.50E-05,-0.5511282,1.398249,5.228431,9.37501,14.16093,GALAXY
5.0184732,1.2378773,2.938059,0.000492702,1.614944,2.61139,2.870775,2.319711,2.863631,QSO
5.0236298,1.1429361,0.7429768,0.000137239,7.30401,5.535741,5.787026,5.850224,7.479908,QSO
5.0123111,0.90144387,0.2151071,2.91E-05,0.8003865,6.570013,23.82206,39.72666,57.0568,GALAXY
4.9956351,0.91185173,3.01962,0.000684318,0.002023587,1.12496,2.070894,2.195317,2.542795,QSO
5.0062106,0.66489424,0.4982549,0.000170682,1.196773,0.9903684,3.54108,8.202605,13.97759,GALAXY
5.0378818,0.59817167,0.2247994,1.41E-05,1.699113,4.871797,11.91641,18.15656,24.63455,GALAXY
5.0063421,0.5904334,0.5384716,9.36E-05,-0.6847335,0.8609379,4.280331,9.690032,15.12256,GALAXY
5.0718656,0.37248006,0.5287102,0.000109693,0.2836283,0.8598213,4.501842,11.42716,19.01422,GALAXY
5.0638487,0.56201582,0.4981299,0.000104842,0.9077342,1.016069,5.247316,12.86475,21.51964,GALAXY
5.0535015,0.19167686,0.2875965,5.14E-05,-0.4392138,3.243306,14.45057,25.49713,38.09388,GALAXY
5.0654074,0.52150444,0.5606257,8.55E-05,1.089177,0.5931822,2.696167,7.090269,12.04599,GALAXY
5.0744537,0.30081012,2.269869,0.000719667,1.493845,0.9635979,1.208257,1.617299,3.003949,QSO
5.0171834,0.10075564,0.5835131,0.000127793,-0.1562738,0.6821618,3.556891,9.108801,14.62403,GALAXY
5.1162591,0.1822376,0.2140678,3.61E-05,1.799783,4.956794,11.06485,17.29573,22.99276,QSO
5.0880811,0.48352411,0.5006772,0.000188399,2.420483,0.9364181,3.999588,9.600209,16.86856,GALAXY
5.0578098,0.065935509,0.2060894,5.80E-05,5.708761,7.046732,13.02807,19.47923,26.29625,QSO
5.0078935,0.070655367,0.5803545,0.000223227,1.031148,0.6182348,2.736157,7.56015,13.77762,GALAXY
5.0893093,1.2047735,5.26E-05,2.87E-05,0.07532401,0.9448505,2.659856,3.432653,5.340973,STAR
5.1271057,1.1215169,0.1274081,6.12E-05,-0.8453891,0.3451145,0.4856437,0.6660298,0.7958599,GALAXY
5.0897868,1.1620444,0.2966865,5.49E-05,0.1007452,3.139465,12.77501,22.63985,33.30288,GALAXY
5.143577,1.0238824,0.2020605,3.34E-05,1.688904,6.079471,21.83291,37.16381,55.77434,GALAXY
5.1885815,0.99297,0.4689069,0.000108737,0.6621244,0.9731166,4.624447,10.19376,18.14639,GALAXY
5.137892,0.992515,-0.000542568,2.63E-05,9.268202,13.02207,16.67829,18.61696,20.62151,STAR
5.0318313,1.0969491,0.476477,0.000106671,0.7114894,1.335224,5.668083,12.09864,19.40833,GALAXY
5.0573799,1.0175254,0.4355073,0.000141819,0.5672252,1.26738,6.247643,12.57069,20.86615,GALAXY
5.1386472,0.9721276,0.5752727,0.000204993,1.067707,0.319982,2.102206,6.008602,10.49274,GALAXY
5.1325398,0.84040676,0.4348738,0.000123314,-0.3930588,1.148267,5.66162,11.44544,19.23574,GALAXY
5.075596,0.83457601,1.098711,0.000333383,5.334221,5.17941,7.104959,7.633523,8.575127,QSO
5.0678332,0.73184605,0.6315762,0.000177295,1.030721,0.3124593,1.861357,5.577172,9.403399,GALAXY
5.0904383,0.69325731,0.4362189,0.000141337,2.403964,2.038405,5.106709,9.72869,15.5052,GALAXY
5.2064516,0.74275803,0.000151829,1.23E-05,174.3986,187.2984,193.6487,189.4501,177.1677,STAR
5.0824284,0.67582407,0.4362391,8.73E-05,0.9157895,2.637559,8.11706,15.57276,24.23231,GALAXY
5.0882842,0.65453989,0.2141526,2.85E-05,3.005799,8.225782,19.24051,31.5755,44.35909,GALAXY
5.180644,0.47731225,0.3709887,3.80E-05,2.32181,1.60119,5.579095,9.261938,14.49898,GALAXY
5.1929395,0.52853168,0.4431658,0.000132269,0.2959881,0.6350693,3.342979,6.734824,11.18431,GALAXY
5.1418686,0.20968051,0.2779418,3.86E-05,1.343774,4.700714,20.36908,35.88003,53.74759,GALAXY
5.2450834,0.1545469,0.2137166,3.07E-05,2.439345,7.925364,30.25857,51.38439,77.03272,GALAXY
5.115737,0.51808001,-3.71E-05,2.08E-05,16.21238,20.46481,24.37943,28.39624,29.85873,STAR
5.1575235,0.3496549,0.3287513,6.30E-05,0.3101817,2.578422,11.33232,19.58173,29.72536,GALAXY
5.1886287,0.60531468,0.4972893,0.000118394,0.1414041,0.654552,3.859638,9.440639,15.80141,GALAXY
5.1331628,0.51243093,2.454894,0.000349256,0.5769561,1.709722,1.768686,1.671644,2.668316,QSO
5.2313206,0.20497376,0.3985973,0.000121221,0.4517428,0.6584019,4.011624,7.527263,11.9945,GALAXY
5.2227435,0.62540875,0.2125246,3.74E-05,0.6130279,2.443068,5.330773,7.851343,10.59245,GALAXY
5.0944307,0.042211625,2.749506,0.000242699,4.307838,7.367222,10.93256,13.37972,17.41547,QSO
5.0983811,0.56175359,0.4958906,0.00012692,0.99832,0.8529704,4.206783,9.813329,16.3763,GALAXY
5.1657319,0.32144436,0.3982066,8.18E-05,1.206257,1.495613,8.107195,15.29514,24.29796,GALAXY
5.1839533,0.32215222,0.5299866,0.000119132,0.3366586,0.615303,3.318619,8.771069,15.82561,GALAXY
5.1916607,0.1053794,0.1357428,2.07E-05,3.68681,12.61351,37.28318,59.23188,88.03538,GALAXY
5.220044,0.82664627,0.5080096,0.000151461,1.490721,0.8407212,3.470639,8.446191,13.62902,GALAXY
5.2201474,0.77051044,0.4867038,0.000118971,-0.3085643,0.934151,3.919892,8.101929,12.80473,GALAXY
5.2457755,2.7131451,0.3564099,7.70E-05,-0.3960349,1.779984,10.95233,20.55822,31.24704,GALAXY
5.2492165,2.5829082,0.5998192,0.000127571,0.3815716,0.5906333,3.325554,9.759144,16.14907,GALAXY
5.1471027,3.2564317,0.6162383,0.00012657,0.5027081,0.8154193,2.244251,5.508214,8.284313,GALAXY
5.1562295,3.3865084,0.5254741,0.000105845,-0.4781244,0.9594575,4.975489,13.22786,20.96715,GALAXY
5.244928,3.6060028,0.2255329,4.29E-05,0.1711895,5.656451,19.90156,32.98075,47.34739,GALAXY
5.2445904,3.6345321,0.5238778,0.000157758,-0.3368034,0.540296,2.783303,7.446868,12.1794,GALAXY
5.2454944,3.6864943,0.525905,0.000114794,0.3038195,1.110734,3.74233,6.999673,10.07131,GALAXY
5.2129707,3.6944734,0.6759413,0.000183991,0.9497714,0.347534,1.110495,3.699349,5.665048,GALAXY
5.1776408,3.6563354,0.6130895,0.000247671,0.166294,0.40747,2.167803,6.113604,10.35878,GALAXY
5.1666865,3.6708648,0.4300293,0.000133256,0.7098572,0.9090208,4.370092,8.732927,13.07992,GALAXY
5.1151654,3.5616754,0.1174175,1.78E-05,9.182046,29.60361,76.68976,115.0317,163.8266,GALAXY
5.1410667,2.6681101,0.3372561,5.45E-05,0.4195206,1.069939,2.525285,4.424321,7.793656,GALAXY
5.0670171,2.5303128,0.5996826,0.00020597,0.7567452,0.4964043,2.240796,6.680827,11.71494,GALAXY
5.0642869,2.7189145,0.5987877,0.000194584,0.127503,0.3682245,2.242918,6.800583,11.33271,GALAXY
5.1099815,2.8619894,0.2070933,3.74E-05,1.30532,8.009017,27.1827,45.41763,66.44266,GALAXY
5.1749335,2.7917987,0.4659232,0.000105811,0.5618302,1.161216,5.70793,12.16756,19.1587,GALAXY
5.1434893,2.9495275,0.4059895,7.77E-05,0.2398341,2.129834,10.99529,21.05906,31.82329,GALAXY
5.1968771,2.8810618,0.5177668,0.000125242,-0.4898747,0.8287187,4.021749,9.901082,15.51706,GALAXY
5.0839288,2.9680765,0.5580994,0.000137643,0.05147411,0.523196,2.785164,8.153875,13.85384,GALAXY
5.1002202,3.2097355,0.4052053,7.41E-05,-0.6417248,2.179398,12.3823,24.7008,38.88011,GALAXY
5.0608289,3.2107554,0.3073246,7.45E-05,0.6884377,2.3616,10.20063,17.84392,25.909,GALAXY
5.0171761,3.2918818,0.5013896,0.000167576,0.6569462,0.6742884,2.640672,6.270135,9.961742,GALAXY
5.0668742,3.4060877,0.7346433,0.000252016,5.7893,7.386155,7.893246,8.673403,10.88845,QSO
5.0260045,3.417151,0.5559357,0.000208088,-0.2886896,0.04141609,1.663352,5.760638,8.743799,GALAXY
4.9959505,3.500936,0.264519,4.72E-05,0.7361438,4.529939,17.82371,29.60987,42.54825,GALAXY
5.0414412,3.5162406,0.4703058,0.000160843,-0.6383205,0.9128405,4.460515,9.752265,15.82449,GALAXY
5.1353226,3.6595438,0.4889755,0.000107689,0.05029,1.190682,4.897093,10.63683,17.10611,GALAXY
5.1104471,3.6934226,0.5800188,0.000166976,0.02693954,0.4953004,2.253431,7.228802,11.78093,GALAXY
5.137186,3.7064701,0.634095,0.000158571,8.466281,11.18759,11.44217,12.94377,12.73338,QSO
5.0244093,2.3968212,0.751132,0.000182953,3.916502,6.370628,6.113893,6.206409,10.09736,QSO
5.068934,2.7884652,0.5576052,9.74E-05,0.2744603,0.771237,2.990052,8.205674,12.81642,QSO
2.5851174,6.2190125,0.5289314,0.000143987,1.71103,0.9826805,3.395217,7.35652,12.46292,GALAXY
2.6547533,6.1797988,-0.001286472,1.45E-05,31.29285,53.73102,67.83495,75.15963,79.14532,STAR
2.6347903,5.7309171,0.3946773,2.56E-05,-1.560056,2.315867,6.239476,9.725595,15.17942,GALAXY
2.6384562,6.1393846,0.6119103,0.000332043,2.26936,0.3509375,1.553132,4.343063,7.631048,GALAXY
2.6004302,5.6600448,-0.000183183,0.000111623,3.776612,3.760347,5.180541,6.153068,6.439178,STAR
2.6135881,6.2377055,0.4947328,0.000231115,0.3980112,0.2958035,2.01691,5.015053,8.113792,GALAXY
2.6048727,5.7531253,0.6000645,0.000210931,-1.113034,0.5053104,2.3279,6.304293,10.44751,GALAXY
2.6718946,5.7279607,0.2061049,3.12E-05,2.037094,8.341079,30.21183,50.36857,74.68875,GALAXY
2.6767912,5.8371946,0.7398639,0.000214228,1.719477,0.2760956,1.859004,6.59068,12.96684,GALAXY
2.5861401,5.6952308,-3.70E-07,8.27E-05,3.223737,3.466578,4.423007,4.878416,5.334654,STAR
2.6014043,5.6186516,0.5951937,0.000217676,0.09288239,0.4099748,1.996591,5.945664,10.92724,GALAXY
2.7064813,6.7862715,0.3578837,9.12E-05,-0.2768162,1.599495,6.757904,12.03321,18.17588,GALAXY
2.7513798,6.4414999,0.530925,0.00014563,0.1854449,0.9309766,4.369525,9.567414,14.7613,GALAXY
2.800997,6.6190866,0.4823753,0.000141293,5.594308,9.684907,12.4941,17.50522,25.00979,QSO
2.7514055,6.3712686,0.4634996,0.000124669,3.790849,0.9129077,5.147026,11.48041,18.34142,GALAXY
2.6444347,6.2889659,0.3420235,6.07E-05,-0.9139723,2.433624,12.16534,21.72872,32.11713,GALAXY
2.7013414,6.5502312,0.6932056,0.000260961,2.876663,0.8150151,1.486816,4.284725,7.253841,GALAXY
2.6247962,6.5162467,0.2918116,0.000100412,3.523685,2.234236,9.38884,17.21852,27.03839,GALAXY
2.6789091,6.7760057,2.242235,0.000355446,13.39984,18.63651,18.84201,17.81786,21.66665,QSO
2.6310136,6.443282,0.4321971,0.000192695,-2.583935,0.8437036,4.015278,8.365471,13.48929,GALAXY
2.7262042,6.4268487,0.2629325,4.50E-05,2.228804,5.167217,20.97102,35.39542,52.05796,GALAXY
2.7734562,6.7308094,0.5953897,0.000199193,-1.159238,0.4297589,2.120272,5.796219,9.479965,GALAXY
2.6578364,6.6866297,1.496793,0.0006803,5.600698,5.634231,6.172137,6.641333,6.244138,QSO
2.6886309,6.2716329,0.7062169,0.000260115,-1.157545,0.3490658,1.662512,5.617311,10.76983,GALAXY
2.6730358,6.7338858,0.1328499,2.99E-05,6.010684,8.34209,27.46769,48.54408,78.74079,GALAXY
2.6955099,5.7617643,0.5373889,0.000147329,1.04626,0.5971484,3.036486,8.065195,14.48681,GALAXY
2.6580284,6.2030974,0.3205458,6.93E-05,-1.587255,1.963771,10.36897,18.69966,27.94326,GALAXY
2.7873242,6.2220031,0.9690189,29.23859,1.928208,0.2300743,0.9558212,3.297985,6.192746,QSO
2.7700742,6.1850697,0.3172729,5.71E-05,-0.1595685,2.905137,14.55879,26.42911,39.49154,GALAXY
2.7547475,6.1421245,0.6490537,0.000441517,2.076043,0.3572562,1.369777,4.976774,9.784927,GALAXY
2.7972485,5.8468001,2.227213,0.00017652,9.336529,10.93456,10.09325,12.33624,16.32339,QSO
2.7927092,6.047195,0.3368856,5.78E-05,4.117938,2.583391,12.32539,22.47559,34.03032,GALAXY
2.700621,6.1254793,0.6139292,0.000188551,1.326016,0.4024479,2.203387,7.075082,12.26649,GALAXY
2.8049427,5.880472,0.4496817,0.000101609,0.8778377,1.615662,7.179338,13.37727,20.30711,GALAXY
2.7915502,5.7591815,0.358862,5.51E-05,-1.536453,3.468037,16.40383,28.54851,42.18253,GALAXY
2.6865113,5.911655,2.697224,0.000278291,3.616208,2.58424,2.808166,2.835903,4.087877,QSO
2.7450467,5.7581904,0.7441057,0.000194384,-2.19668,0.2963627,1.860482,6.489664,12.38772,GALAXY
2.7325326,5.7006776,0.000136717,7.04E-05,-0.5624185,0.7189273,2.425242,7.806949,15.47938,STAR
2.7772981,5.7278247,0.4168904,9.66E-05,2.321092,0.7595544,3.837113,7.825491,12.85702,GALAXY
2.7811796,5.6591453,0.6000381,4.12E-05,-1.566651,1.301949,2.67316,4.177969,5.803766,GALAXY
2.74916,5.8656347,0.374102,6.98E-05,1.146987,2.237062,11.73589,21.69836,33.33815,GALAXY
2.7039706,5.6495672,0.6321368,8.25E-05,1.071049,1.930813,3.586968,6.627697,9.455686,GALAXY
2.8057323,5.743434,0.3594373,6.86E-05,1.159318,1.924641,9.618924,17.21369,25.90566,GALAXY
2.8258617,6.6505842,0.5257791,0.000227588,1.294028,0.4267585,1.951872,5.383625,9.144695,GALAXY
2.8290722,6.6822514,0.4698749,0.000149095,1.21769,0.6648242,3.721212,8.16826,13.17618,GALAXY
2.8298337,6.593271,0.3249086,5.39E-05,-0.8218538,3.798651,17.73302,31.05723,44.7803,GALAXY
2.8198455,6.5558855,0.3411294,0.000117968,2.304419,1.314723,6.240066,11.60489,18.87306,GALAXY
2.8301548,6.3323001,0.2626551,4.66E-05,1.438122,4.743712,19.65714,33.68128,50.18095,GALAXY
2.8170444,6.3986065,0.2618058,4.25E-05,1.62744,4.945899,18.71702,31.3369,45.55279,GALAXY
2.7913053,6.0394833,0.206032,2.80E-05,1.407642,4.411024,14.95179,22.91364,30.68889,GALAXY
2.784846,6.0774327,0.4473134,0.000124051,-0.180844,0.7498043,3.243944,5.763643,8.073852,GALAXY
2.7746065,6.424265,0.264318,2.71E-05,0.5478443,4.706588,20.62878,34.87419,49.93025,GALAXY
2.809709,6.0519817,0.2866139,3.58E-05,0.8672695,3.45111,13.98758,21.97116,29.70691,GALAXY
2.8399625,6.3285869,0.7453665,0.00011936,0.6107611,1.928002,1.98834,2.441983,3.266268,QSO
2.7713572,6.2122547,0.3198276,4.01E-05,-0.2379584,2.623859,14.18099,25.15816,36.08455,GALAXY
2.8308111,6.2216214,5.48E-05,1.42E-05,1.635137,7.3871,17.15246,23.62041,28.49845,STAR
2.7793029,6.5237464,0.5422422,0.000114512,-0.15736,0.5191279,2.554452,6.758169,10.63812,GALAXY
2.809384,6.6001026,0.2670493,3.00E-05,0.919059,4.103127,16.28197,27.64419,40.11101,GALAXY
2.6604001,5.8290474,0.7328506,8.41E-05,0.9517042,0.8985828,1.902214,4.371057,6.727992,GALAXY
2.7079916,6.2233612,0.115466,1.61E-05,2.331334,9.776278,29.71891,50.52763,77.4454,GALAXY
2.6547874,6.2563763,0.5944289,0.000170203,0.4414196,0.68148,2.185488,5.030435,8.281725,GALAXY
2.6490292,6.0678552,0.3214472,3.62E-05,0.2769721,2.268965,8.572966,13.95615,20.5142,GALAXY
2.7526225,5.9764199,0.6046645,0.000183118,-0.4154524,0.3373235,1.539782,4.376694,7.17739,GALAXY
2.7363662,6.1557808,-0.000835194,7.05E-05,0.9337199,2.234767,2.726867,2.850447,3.457233,STAR
2.754478,5.9178604,0.2622727,3.78E-05,0.7604176,4.24017,13.84041,21.14037,28.55269,GALAXY
2.6307181,6.3050523,0.2656593,5.13E-05,-0.2392962,1.362394,6.93235,13.30248,21.14247,GALAXY
2.758634,6.0314625,0.337018,4.75E-05,0.2565729,2.284261,10.81724,17.87891,25.38003,GALAXY
2.7061872,6.1328625,0.7367165,5.43E-05,10.92215,17.41185,18.93132,18.82125,25.82955,QSO
2.7480847,6.3300965,0.5452769,9.46E-05,-0.2270676,0.7230658,4.371656,12.2479,20.87194,GALAXY
2.616171,6.3673539,0.2632951,2.87E-05,0.7589217,5.759479,25.58951,43.21102,61.58761,GALAXY
2.6097371,6.5006069,0.2916151,4.40E-05,0.4176289,2.693652,12.36928,21.23139,30.10238,GALAXY
2.6121389,6.4583331,0.1931008,2.32E-05,1.214551,6.739199,24.65634,40.291,57.5503,GALAXY
2.6497719,6.5163476,0.2651911,3.21E-05,0.927622,4.189077,18.49161,31.56239,45.23646,GALAXY
2.6557807,6.369178,2.287643,0.000442657,1.717044,3.308475,4.367803,4.427213,4.888941,QSO
2.6724413,6.607204,0.3349879,5.95E-05,0.2293211,1.24823,7.630528,14.25481,20.93411,GALAXY
2.7913969,6.8754363,0.08891717,1.25E-05,4.0606,22.98277,66.46317,105.2301,151.9449,GALAXY
2.7919819,6.8113205,0.2401451,6.54E-05,0.57609,1.794503,7.472572,12.63955,18.12367,GALAXY
2.764718,6.9906972,0.1546559,1.80E-05,2.161701,11.99368,38.35257,60.00652,85.07374,GALAXY
2.7968022,7.1278864,0.3572289,7.68E-05,-0.07737934,1.070605,6.040606,10.84931,15.77727,GALAXY
2.7851858,7.1566655,0.349658,6.30E-05,0.1718437,1.731006,9.508348,16.62294,23.62398,GALAXY
2.7835066,7.224701,0.417515,6.77E-05,0.2442129,1.450606,8.262802,16.06218,24.49073,GALAXY
4.7643738,0.115081,0.0734706,1.34E-05,2.839201,4.64396,9.177205,13.99946,18.0248,GALAXY
4.769256,0.75992193,0.3941816,9.02E-05,0.9249921,1.093001,4.801927,8.455947,12.03067,GALAXY
4.7762444,0.71151001,0.4347825,3.74E-05,0.482815,1.165489,2.670276,8.146166,6.53508,QSO
4.796507,0.58935299,1.415563,0.000550563,3.318693,4.394495,5.895675,6.685559,7.250073,QSO
4.7372339,0.53676959,0.2126677,4.35E-05,0.5839755,1.404311,4.704803,8.276145,12.09602,GALAXY
